"NDB_No","Nutr_No","Isfl_Val","SD","n","Min","Max","CC","DataSrc_ID"
"16081","712","0.0","","1.0","0.0","0.0","C","89"
"16081","713","0.01","0.01414213562373095","2.0","0.0","0.02","C","50,89"
"16081","715","5.0E-4","","1.0","5.0E-4","5.0E-4","","89"
"16081","716","0.0","","1.0","0.0","0.0","","89"
"16083","710","0.010285714285714287","0.008161632489763258","7.0","0.0","0.024","B","24,57,73"
"16083","711","0.011142857142857144","0.008841768530576862","7.0","0.0","0.026","B","24,57,73"
"16083","712","0.0","0.0","3.0","0.0","0.0","C","73"
"16083","713","0.021428571428571432","0.01700340102034012","7.0","0.0","0.05","B","24,57,73"
"16083","714","0.023125","0.03902182081861379","6.0","0.0","0.0811","","57,73"
"16083","715","5.0E-4","0.001","6.0","0.0","0.002","","57,73"
"16083","716","0.004875","0.005632864872040395","6.0","0.0","0.01","","57,73"
"16085","710","0.32","1.5","23.0","0.0","7.26","B","24,31,50,57,61,73,76b"
"16085","711","0.1121818181818182","0.16","23.0","0.0","0.8","B","24,31,50,57,61,73,76b"
"16085","712","0.0","0.0","10.0","0.0","0.0","B","73,76b"
"16085","713","0.4448181818181818","1.5162923580733088","22.0","0.0","7.26","B","24,31,50,57,61,73"
"16085","714","0.08762","0.27139502083371636","14.0","0.0","0.86","","2,24,57,73"
"16085","715","0.0038099999999999996","0.006175120331711043","14.0","0.0","0.0185","","2,24,57,73"
"16085","716","0.8119999999999999","2.5642577440221914","14.0","0.0","8.11","","2,24,57,73"
"16086","710","0.0","0.0","2.0","0.0","0.0","B","50"
"16086","711","0.01","0.0","2.0","0.01","0.01","B","50"
"16086","713","0.015","0.007071067811865475","2.0","0.01","0.02","B","50"
"16087","710","0.02055555555555556","0.01235096337523095","9.0","0.005","0.05","B","51,57"
"16087","711","0.2448888888888889","0.11010142630354103","9.0","0.02","0.387","B","51,57"
"16087","713","0.2643333333333333","0.10796179879939015","9.0","0.02","0.392","B","51,57"
"16087","714","0.006316666666666666","0.0018115371005493295","6.0","0.0036","0.0078","","57"
"16087","715","0.0017333333333333333","0.002869610891160449","6.0","0.0","0.0068","","57"
"16087","716","0.0016666666666666668","0.004082482904638631","6.0","0.0","0.01","","57"
"16089","710","0.0","","1.0","0.0","0.0","D","89"
"16089","711","0.0","","1.0","0.0","0.0","D","89"
"16089","712","0.0","","1.0","0.0","0.0","D","89"
"16089","713","0.01","","1.0","0.01","0.01","D","89"
"16089","715","3.0E-4","","1.0","3.0E-4","3.0E-4","","89"
"16089","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"16090","710","0.0","","1.0","0.0","0.0","B","51"
"16090","711","0.02","","1.0","0.02","0.02","B","51"
"16090","713","0.02","","1.0","0.02","0.02","B","51"
"16098","710","0.0","0.0","2.0","0.0","0.0","C","31,51"
"16098","711","0.005","0.007071067811865475","2.0","0.0","0.01","C","31,51"
"16098","713","0.005","0.007071067811865475","2.0","0.0","0.01","C","31,51"
"16101","710","0.018","0.0","3.0","0.018","0.018","C","57"
"16101","711","0.54","0.0","3.0","0.54","0.54","C","57"
"16101","713","0.558","0.0","3.0","0.558","0.558","C","57"
"16101","714","0.1034","0.10612049754877703","3.0","0.0104","0.219","","57"
"16101","715","0.015166666666666667","0.010526791217333676","3.0","0.0051","0.0261","","57"
"16101","716","0.006666666666666667","0.005773502691896258","3.0","0.0","0.01","","57"
"16104","710","2.1999999999999997","0.7348469228349533","5.0","1.0","2.8","C","89,91,95"
"16104","711","5.660000000000001","1.6489996967859033","5.0","2.7","6.9","C","89,91,95"
"16104","712","1.4999999999999998","1.0559356040971437","5.0","0.1","2.4","C","89,91,95"
"16104","713","9.358","3.2581494747785897","5.0","4.5","12.1","C","89,91,95"
"16104","715","0.0041","","1.0","0.0041","0.0041","","89"
"16104","716","0.0","","1.0","0.0","0.0","","89"
"16107","710","4.457142857142857","1.5186818487830587","7.0","3.6","8.0","B","64,66,99"
"16107","711","9.228571428571428","1.4969583674042166","7.0","8.3","12.5","B","64,66,99"
"16107","712","2.3","0.7071067811865474","2.0","1.8","2.8","C","66,99"
"16107","713","14.342857142857142","4.016776045028945","7.0","11.9","23.3","B","64,66,99"
"16107","714","0.0","","5.0","0.0","0.0","","64"
"16108","710","62.90425219768663","19.89040023759795","951.0","2.64","191.43","B","2,4,6,8,11,15,21,22,23,24,26,31,32,34,36,42,44,45,47,50,52,53,57,60,64,73,74,78,88,90,94,95,96,98,99,100"
"16108","711","81.35397476340694","22.632579481937395","951.0","5.56","276.21","B","2,4,6,8,11,15,21,22,23,24,26,31,32,34,36,42,44,45,47,50,52,53,57,60,64,73,74,78,88,90,94,95,96,98,99,100"
"16108","712","15.285927475592755","7.580764735467637","717.0","0.0","121.69","B","2,4,6,11,15,22,23,26,32,36,42,44,47,52,53,60,73,74,90,94,95,96,98,99,100"
"16108","713","155.76211983157904","43.23213306745046","950.0","10.04","440.72","B","2,4,6,8,11,15,21,22,23,24,26,31,32,34,36,42,44,45,47,50,52,53,57,60,64,73,74,88,90,94,95,96,98,99,100"
"16108","714","0.0033083333333333333","0.006103271601561267","25.0","0.0","0.015","","2,24,31,57,64,73,88"
"16108","715","8.458606666666666","14.55174185010493","46.0","0.0","39.4","","2,24,31,44,57,73"
"16108","716","0.018681818181818185","0.05544010855295683","20.0","0.0","0.1854","","2,24,31,57,73,88"
"16109","710","30.76497785714286","10.638521548523684","28.0","9.65646","64.9","B","8,22,24,50,74,89,90"
"16109","711","31.260714285714283","8.834313283682862","28.0","4.1","54.1","B","8,22,24,50,74,89,90"
"16109","712","3.7517391304347822","1.5346728397969767","23.0","0.85","9.2","B","22,74,89,90"
"16109","713","65.10747785714287","19.56608991877444","28.0","22.65646","128.2","B","8,22,24,50,74,89,90"
"16109","714","0.0","","1.0","0.0","0.0","","24"
"16109","715","0.0026","0.003676955262170047","2.0","0.0","0.0052","","24,89"
"16109","716","7.5E-4","0.0010606601717798212","2.0","0.0","0.0015","","24,89"
"16111","710","62.137375","28.035063620885246","16.0","0.536","97.0","B","13,22,23,24,68,74,89,95"
"16111","711","75.77832000000001","25.176163601684834","25.0","1.103","110.55","B","13,14,22,23,24,25,68,74,89,95"
"16111","712","13.325000000000001","8.685777298130967","12.0","0.0","30.7","B","22,23,68,74,89,95"
"16111","713","148.496625","63.11536346295105","16.0","1.659","201.9","B","13,22,23,24,68,74,89,95"
"16111","714","0.0","","1.0","0.0","0.0","","24"
"16111","715","0.0308","0.04355777772109133","2.0","0.0","0.0616","","24,89"
"16111","716","0.01855","0.026233661582020913","2.0","0.0","0.0371","","24,89"
"16112","710","16.426895000000005","7.692803909387435","72.0","1.81","47.12","B","8,13,22,55,61,66,74,89,90,95,102"
"16112","711","23.2365","8.37064473439654","78.0","1.45","52.4","B","8,13,22,25,55,61,66,74,89,90,95,102"
"16112","712","3.00390243902439","0.8134366892830338","41.0","0.8","5.34","B","22,66,74,89,90,95"
"16112","713","41.44782555555555","16.165541197285965","72.0","3.26","99.52","B","8,13,22,55,61,66,74,89,90,95,102"
"16112","715","0.0053","","1.0","0.0053","0.0053","","89"
"16112","716","0.0","","1.0","0.0","0.0","","89"
"16113","710","33.2204761904762","9.475731683976285","21.0","16.02","55.3","B","9,22,66,68,74,90"
"16113","711","37.66018518518518","7.8499389218694775","27.0","21.52","59.37","B","9,22,25,66,68,74,90"
"16113","712","10.546944444444442","3.739941897988095","18.0","3.67","19.8","A","22,66,68,74,90"
"16113","713","82.2895238095238","18.60341841971773","21.0","46.395","124.1","B","9,22,66,68,74,90"
"16114","710","22.66007142857143","8.993916880826811","28.0","4.671","59.69","B","13,34,35,65,66,72,75,94,95"
"16114","711","36.15392857142857","17.643706396301884","28.0","1.114","112.21","B","13,34,35,65,66,72,75,94,95"
"16114","712","3.8156923076923084","1.4472070701000375","13.0","0.898","7.3","B","65,66,72,94,95"
"16114","713","60.60735714285714","27.43944184800908","28.0","6.883","179.2","B","13,34,35,65,66,72,75,94,95"
"16115","710","72.91835","19.023049518199347","60.0","18.2","130.918","B","18,23,24,59,67,71,75,77,91,94"
"16115","711","98.77486666666665","20.20850330554367","60.0","36.8","145.225","B","18,23,24,59,67,71,75,77,91,94"
"16115","712","16.119479999999996","4.327743876887046","25.0","4.8","24.831","B","18,23,67,71,91,94"
"16115","713","178.1031166666667","37.06128764543591","60.0","59.8","264.844","B","18,23,24,59,67,71,75,77,91,94"
"16115","714","0.0248","0.04295486002770815","5.0","0.0","0.0744","","24,59,77"
"16115","715","0.010066666666666666","0.017435978129526696","5.0","0.0","0.0302","","24,59,77"
"16115","716","0.0","0.0","5.0","0.0","0.0","","24,59,77"
"16116","710","89.45600000000002","19.71612103837872","6.0","57.0","119.2","C","3,13,62,66"
"16116","711","85.118","21.359717676036826","6.0","70.736","126.9","C","3,13,62,66"
"16116","712","16.4","2.828427124746189","2.0","14.4","18.4","C","3,66"
"16116","713","165.04066666666668","51.03129500305561","6.0","130.0","260.5","C","3,13,62,66"
"16117","710","64.5461206122449","20.197464414305838","49.0","22.6","149.6","B","11,13,22,42,49,64,65,76,77,81,83,93,94,95"
"16117","711","87.31293617721519","21.796081213901427","79.0","40.96","174.9","B","11,13,14,22,42,49,64,65,76,77,81,83,93,94,95"
"16117","712","15.084261886752135","11.749627824673482","27.0","2.7030497692307693","59.3","B","11,22,42,65,81,83,93,94,95"
"16117","713","150.93993752943484","41.0221092618703","49.0","73.721","324.4","B","11,13,22,42,49,64,65,76,77,81,83,93,94,95"
"16117","714","0.0","0.0","9.0","0.0","0.0","","64,77"
"16117","715","0.0","","4.0","0.0","0.0","","77"
"16117","716","0.0","","4.0","0.0","0.0","","77"
"16119","710","80.76830275","9.168005638881192","8.0","57.474","87.447318","C","1,97"
"16119","711","114.70813849999999","18.418551728659157","8.0","68.346","127.37512","C","1,97"
"16119","712","16.123363714285716","1.022955382363485","7.0","13.68672","16.605456","C","1"
"16119","713","209.5843845","32.7077956585186","8.0","125.82","225.153584","C","1,97"
"16119","715","0.0","","1.0","0.0","0.0","","97"
"16119","716","0.0","","1.0","0.0","0.0","","97"
"16120","715","0.0","","1.0","0.0","0.0","","97"
"16120","716","0.8071428571428572","2.2492611729578726","40.0","0.0","8.0","","34,97"
"16121","710","5.777571428571429","3.831375437204807","21.0","0.794","21.087","B","13,67,75"
"16121","711","5.263428571428571","1.7790064396299687","21.0","1.287","10.728","B","13,67,75"
"16121","712","1.567","0.0","6.0","1.567","1.567","B","67"
"16121","713","11.488714285714286","5.500584535450088","21.0","2.081","31.815","B","13,67,75"
"16122","710","30.808872448979592","12.726026157390327","49.0","7.7","68.889","B","1,3,11,12,13,19,23,67,84,93,94,95"
"16122","711","57.276707163636345","14.174832336165744","55.0","27.174","105.1","B","1,3,11,12,13,14,19,23,67,84,93,94,95"
"16122","712","8.536327432234433","3.215378994895613","42.0","5.396","26.4","B","1,3,11,12,19,67,93,94,95"
"16122","713","91.05264073783358","25.995098386309856","49.0","46.5","199.25","B","1,3,11,12,13,19,23,67,84,93,94,95"
"16123","710","0.7846999999999998","0.3008417344446635","50.0","0.02","2.3","B","13,31,34,42,61,66,74,81,89,90,97"
"16123","711","0.38810714285714293","0.21521767710613607","56.0","0.0","1.54","B","13,25,31,34,42,61,66,74,81,89,90,97"
"16123","712","0.13794871794871796","0.0721259836265741","39.0","0.0","0.45","B","42,66,74,81,89,90"
"16123","713","1.1847800000000002","0.3981129026509224","50.0","0.13","2.8","B","13,31,34,42,61,66,74,81,89,90,97"
"16123","714","0.0","","1.0","0.0","0.0","","31"
"16123","715","0.0019333333333333331","0.003348631561299829","3.0","0.0","0.0058","","31,89,97"
"16123","716","0.0168","0.02875273899996312","3.0","0.0","0.05","","31,89,97"
"16125","710","0.1","","1.0","0.1","0.1","B","66"
"16125","711","0.0","","1.0","0.0","0.0","B","66"
"16125","712","0.0","","1.0","0.0","0.0","B","66"
"16125","713","0.1","","1.0","0.1","0.1","B","66"
"16126","710","12.306104628571427","4.717641211971553","105.0","0.9","48.59","B","11,16,22,23,31,33,34,39,42,61,64,65,66,74,79,81,90,97,104"
"16126","711","16.104094907407404","7.697377454981047","108.0","2.22","81.51","B","11,16,22,23,25,31,33,34,39,42,61,64,65,66,74,79,81,90,97,104"
"16126","712","2.7453286054945045","1.282707659667083","70.0","0.5668677115384615","12.2","B","11,22,23,33,42,65,66,74,79,81,90,104"
"16126","713","30.414916556043966","13.299976942933624","105.0","3.12","142.3","B","11,16,22,23,31,33,34,39,42,61,64,65,66,74,79,81,90,97,104"
"16126","714","0.0","0.0","6.0","0.0","0.0","","31,64"
"16126","715","0.0","0.0","2.0","0.0","0.0","","31,97"
"16126","716","0.1125","0.15909902576697318","2.0","0.0","0.225","","31,97"
"16127","710","9.485944444444446","2.193006227801901","18.0","3.437","14.0","B","16,22,66,79,97"
"16127","711","11.906055555555557","3.81650173307659","18.0","5.259","21.59","B","16,22,66,79,97"
"16127","712","1.6800000000000002","0.5311700920295369","13.0","1.03","3.0","B","22,66,79"
"16127","713","22.607555555555557","5.4291173937072905","18.0","8.696","32.4","B","16,22,66,79,97"
"16127","715","0.0","","1.0","0.0","0.0","","97"
"16127","716","0.0","","1.0","0.0","0.0","","97"
"16128","710","29.585250000000002","2.582968294101446","4.0","25.341","31.0","C","74,97"
"16128","711","51.03725","5.409216690828103","4.0","42.149","54.0","C","74,97"
"16128","712","3.44","0.0","3.0","3.44","3.44","C","74"
"16128","713","83.2025","9.562322983111027","4.0","67.49","88.44","C","74,97"
"16128","715","0.0","","1.0","0.0","0.0","","97"
"16128","716","0.0","","1.0","0.0","0.0","","97"
"16129","710","13.796923076923077","2.697279068333426","39.0","7.2","24.7","B","22,23,34,66,74,79,90"
"16129","711","18.426153846153845","4.673094493560877","39.0","8.3","35.1","B","22,23,34,66,74,79,90"
"16129","712","2.928823529411765","1.1254946694775299","34.0","0.7","7.57","B","22,23,66,74,79,90"
"16129","713","34.77641025641025","7.321196696928974","39.0","16.2","65.1","B","22,23,34,66,74,79,90"
"16130","710","3.618","2.9812397868448395","7.0","0.572","10.2","B","66,74,94"
"16130","711","4.469428571428572","2.860705003254662","7.0","1.952","11.0","B","66,74,94"
"16130","712","1.3034285714285716","0.3779793033242649","7.0","1.088","2.2","B","66,74,94"
"16130","713","9.390857142857142","6.2032447335640235","7.0","3.612","23.4","B","66,74,94"
"16132","710","20.7162","9.087312087740797","5.0","3.581","25.0","C","22,23,97"
"16132","711","23.8316","10.539567994941729","5.0","3.958","28.8","C","22,23,97"
"16132","712","4.95","0.04082482904638616","4.0","4.9","5.0","C","22,23"
"16132","713","48.507799999999996","21.7270159888559","5.0","7.539","58.8","C","22,23,97"
"16132","715","0.0","","1.0","0.0","0.0","","97"
"16132","716","0.0","","1.0","0.0","0.0","","97"
"16139","714","0.0","","1.0","0.0","0.0","","31"
"16139","715","6.0E-4","8.48528137423857E-4","2.0","0.0","0.0012","","31,89"
"16139","716","0.11549999999999999","0.16249313831666862","2.0","6.0E-4","0.2304","","31,89"
"16147","712","0.54924","0.44969529157715965","25.0","0.0","1.7","B","22,66,81,89,91,99"
"16147","714","0.0","","1.0","0.0","0.0","","31"
"16147","715","9.5E-4","0.0013435028842544404","2.0","0.0","0.0019","","31,89"
"16147","716","1.0E-4","1.414213562373095E-4","2.0","0.0","2.0E-4","","31,89"
"16150","710","1.3","0.9273618495495705","4.0","0.0","2.2","C","89,91"
"16150","711","0.6849999999999999","0.6670082458260918","4.0","0.04","1.6","C","89,91"
"16150","712","0.07500000000000001","0.05","4.0","0.0","0.1","C","89,91"
"16150","713","2.085","1.623032141805372","4.0","0.04","4.0","C","89,91"
"16150","715","7.0E-4","","1.0","7.0E-4","7.0E-4","","89"
"16150","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"16158","710","0.0","","1.0","0.0","0.0","D","89"
"16158","711","0.01","","1.0","0.01","0.01","D","89"
"16158","712","0.0","","1.0","0.0","0.0","D","89"
"16158","713","0.01","","1.0","0.01","0.01","D","89"
"16158","715","0.0034","","1.0","0.0034","0.0034","","89"
"16158","716","0.0","","1.0","0.0","0.0","","89"
"16159","710","8.225","1.2374368670764582","2.0","7.35","9.1","B","66"
"16159","711","12.45","1.9091883092036792","2.0","11.1","13.8","B","66"
"16159","712","1.9500000000000002","0.3535533905932739","2.0","1.7","2.2","B","66"
"16159","713","22.625","3.5001785668734122","2.0","20.15","25.1","B","66"
"16162","710","12.420750000000002","2.3556634327368022","4.0","8.55","13.711","B","13,66"
"16162","711","16.9465","2.493050507577682","4.0","12.85","18.312","B","13,66"
"16162","712","2.4","","1.0","2.4","2.4","B","66"
"16162","713","29.967250000000003","3.7532688253041524","4.0","23.8","32.023","B","13,66"
"16168","710","3.4000000000000004","1.4142135623730954","2.0","2.4","4.4","C","22,99"
"16168","711","4.15","1.4849242404917498","2.0","3.1","5.2","C","22,99"
"16168","712","0.25","0.3535533905932738","2.0","0.0","0.5","C","22,99"
"16168","713","7.8","2.545584412271571","2.0","6.0","9.6","C","22,99"
"16173","710","4.35","","1.0","4.35","4.35","B","66"
"16173","711","9.35","","1.0","9.35","9.35","B","66"
"16173","712","0.9","","1.0","0.9","0.9","B","66"
"16173","713","14.6","","1.0","14.6","14.6","B","66"
"16174","710","13.115","8.676200205158938","2.0","6.98","19.25","C","66,89"
"16174","711","21.14","14.721963184303918","2.0","10.73","31.55","C","66,89"
"16174","712","1.385","1.1525840533340725","2.0","0.57","2.2","C","66,89"
"16174","713","35.64","24.55074744279693","2.0","18.28","53.0","C","66,89"
"16174","715","0.0019","","1.0","0.0019","0.0019","","89"
"16174","716","6.0E-4","","1.0","6.0E-4","6.0E-4","","89"
"16229","710","1.0099883923389437","","1.0","1.0099883923389437","1.0099883923389437","C","11"
"16229","711","1.5125000000000002","","1.0","1.5125000000000002","1.5125000000000002","C","11"
"16229","712","0.036636","","1.0","0.036636","0.036636","C","11"
"16229","713","2.5591243923389437","","1.0","2.5591243923389437","2.5591243923389437","C","11"
"16230","710","0.2953182433739602","","1.0","0.2953182433739602","0.2953182433739602","C","11"
"16230","711","0.40625","","1.0","0.40625","0.40625","C","11"
"16230","712","0.0","","1.0","0.0","0.0","C","11"
"16230","713","0.7015682433739602","","1.0","0.7015682433739602","0.7015682433739602","C","11"
"16427","710","8.5557","3.3216855553903484","10.0","1.151","14.6","B","13,24,94,95"
"16427","711","12.990199999999998","4.186842015436243","10.0","2.892","18.662","B","13,24,94,95"
"16427","712","1.9749999999999999","0.5850213671311502","6.0","1.05","2.9","C","94,95"
"16427","713","22.7309","7.32702203293474","10.0","5.093","33.7","B","13,24,94,95"
"16427","714","0.0","","1.0","0.0","0.0","","24"
"16427","715","0.0","","1.0","0.0","0.0","","24"
"16427","716","0.0","","1.0","0.0","0.0","","24"
"16513","710","3.45","","1.0","3.45","3.45","B","66"
"16513","711","7.9","","1.0","7.9","7.9","B","66"
"16513","712","0.85","","1.0","0.85","0.85","B","66"
"16513","713","12.2","","1.0","12.2","12.2","B","66"
"16546","710","1.183","0.0","3.0","1.183","1.183","B","66"
"16546","711","2.45","0.0","3.0","2.45","2.45","B","66"
"16546","712","0.3","0.0","3.0","0.3","0.3","B","66"
"16546","713","3.933","0.0","3.0","3.933","3.933","B","66"
"16557","710","1.8","","1.0","1.8","1.8","C","91"
"16557","711","2.2","","1.0","2.2","2.2","C","91"
"16557","712","0.4","","1.0","0.4","0.4","C","91"
"16557","713","4.4","","1.0","4.4","4.4","C","91"
"18029","710","0.0","","1.0","0.0","0.0","C","91"
"18029","711","0.0","","1.0","0.0","0.0","C","91"
"18029","712","0.0","","1.0","0.0","0.0","C","91"
"18029","713","0.0","","1.0","0.0","0.0","C","91"
"18035","710","0.2","0.23094010767585033","4.0","0.0","0.4","C","89,91"
"18035","711","0.15","0.17320508075688773","4.0","0.0","0.3","C","89,91"
"18035","712","0.0","0.0","4.0","0.0","0.0","C","89,91"
"18035","713","0.37750000000000006","0.43207831080333886","4.0","0.0","0.8","C","89,91"
"18035","715","0.0047","","1.0","0.0047","0.0047","","89"
"18035","716","5.0E-4","","1.0","5.0E-4","5.0E-4","","89"
"18037","710","0.0","","1.0","0.0","0.0","D","89"
"18037","711","0.0","","1.0","0.0","0.0","D","89"
"18037","712","0.0","","1.0","0.0","0.0","D","89"
"18037","713","0.0","","1.0","0.0","0.0","D","89"
"18037","715","4.0E-4","","1.0","4.0E-4","4.0E-4","","89"
"18037","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"18060","710","0.0","","1.0","0.0","0.0","D","89"
"18060","711","0.0","","1.0","0.0","0.0","D","89"
"18060","712","0.0","","1.0","0.0","0.0","D","89"
"18060","713","0.0","","1.0","0.0","0.0","D","89"
"18060","715","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"18060","716","0.0","","1.0","0.0","0.0","","89"
"18064","710","0.0","0.0","2.0","0.0","0.0","C","91"
"18064","711","0.0","0.0","2.0","0.0","0.0","C","91"
"18064","712","0.0","0.0","2.0","0.0","0.0","C","91"
"18064","713","0.0","0.0","2.0","0.0","0.0","C","91"
"18068","710","0.25","","1.0","0.25","0.25","B","49"
"18068","711","0.23","","1.0","0.23","0.23","B","49"
"18068","713","0.49","","1.0","0.49","0.49","B","49"
"18069","710","0.06400000000000002","0.08733078876700169","10.0","0.0","0.2","B","42,49,89,91,99"
"18069","711","0.126","0.1689312812293146","10.0","0.0","0.5","B","42,49,89,91,99"
"18069","712","0.0","0.0","9.0","0.0","0.0","B","42,89,91,99"
"18069","713","0.189","0.2509736595297956","10.0","0.0","0.7","B","42,49,89,91,99"
"18069","715","6.0E-4","","1.0","6.0E-4","6.0E-4","","89"
"18069","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"18075","710","0.0","","1.0","0.0","0.0","D","89"
"18075","711","0.0","","1.0","0.0","0.0","D","89"
"18075","712","0.0","","1.0","0.0","0.0","D","89"
"18075","713","0.0","","1.0","0.0","0.0","D","89"
"18075","715","3.0E-4","","1.0","3.0E-4","3.0E-4","","89"
"18075","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"18079","710","0.4","","1.0","0.4","0.4","C","91"
"18079","711","0.3","","1.0","0.3","0.3","C","91"
"18079","712","0.0","","1.0","0.0","0.0","C","91"
"18079","713","0.7000000000000001","","1.0","0.7000000000000001","0.7000000000000001","C","91"
"18081","710","0.2","0.1414213562373095","2.0","0.1","0.3","C","91"
"18081","711","0.2","0.0","2.0","0.2","0.2","C","91"
"18081","712","0.0","0.0","2.0","0.0","0.0","C","91"
"18081","713","0.4","0.14142135623730953","2.0","0.3","0.5","C","91"
"18101","710","0.0","","1.0","0.0","0.0","D","89"
"18101","711","0.0","","1.0","0.0","0.0","D","89"
"18101","712","0.0","","1.0","0.0","0.0","D","89"
"18101","713","0.0","","1.0","0.0","0.0","D","89"
"18101","715","2.0E-4","","1.0","2.0E-4","2.0E-4","","89"
"18101","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"18127","710","0.125","0.25","4.0","0.0","0.5","C","91"
"18127","711","0.15","0.23804761428476165","4.0","0.0","0.5","C","91"
"18127","712","0.0","0.0","4.0","0.0","0.0","C","91"
"18127","713","0.275","0.4856267428111155","4.0","0.0","1.0","C","91"
"18128","710","0.0","","1.0","0.0","0.0","C","91"
"18128","711","0.0","","1.0","0.0","0.0","C","91"
"18128","712","0.0","","1.0","0.0","0.0","C","91"
"18128","713","0.0","","1.0","0.0","0.0","C","91"
"18133","710","0.1","","1.0","0.1","0.1","C","99"
"18133","711","0.1","","1.0","0.1","0.1","C","99"
"18133","712","0.0","","1.0","0.0","0.0","C","99"
"18133","713","0.2","","1.0","0.2","0.2","C","99"
"18150","710","0.01","","1.0","0.01","0.01","B","49"
"18150","711","0.01","","1.0","0.01","0.01","B","49"
"18150","713","0.03","","1.0","0.03","0.03","B","49"
"18159","710","0.0","","1.0","0.0","0.0","D","89"
"18159","711","0.0","","1.0","0.0","0.0","D","89"
"18159","712","0.0","","1.0","0.0","0.0","D","89"
"18159","713","0.0","","1.0","0.0","0.0","D","89"
"18159","715","6.0E-4","","1.0","6.0E-4","6.0E-4","","89"
"18159","716","8.0E-4","","1.0","8.0E-4","8.0E-4","","89"
"18216","710","0.006","0.0033665016461206926","10.0","0.0","0.013","B","49,59"
"18216","711","0.0050999999999999995","0.002574231276841043","10.0","0.0","0.01","B","49,59"
"18216","713","0.011099999999999999","0.005125535202406779","10.0","0.0","0.018","B","49,59"
"18216","714","0.0016666666666666668","0.002886751345948129","9.0","0.0","0.005","","59"
"18216","715","0.0034666666666666665","0.0013428824718989122","9.0","0.0025","0.005","","59"
"18216","716","0.005","6.721241739457773E-11","9.0","0.005","0.005","","59"
"18217","710","0.0","","1.0","0.0","0.0","B","49"
"18217","711","0.01","","1.0","0.01","0.01","B","49"
"18217","713","0.01","","1.0","0.01","0.01","B","49"
"18248","710","2.5800000000000005","1.3334666600006666","7.0","1.06","4.7","B","89,91"
"18248","711","2.44","1.1137923205577123","7.0","1.6","4.4","B","89,91"
"18248","712","0.2914285714285714","0.16687605894081706","7.0","0.04","0.5","B","89,91"
"18248","713","5.3100000000000005","2.5695070863234966","7.0","2.87","9.6","B","89,91"
"18248","715","7.0E-4","","1.0","7.0E-4","7.0E-4","","89"
"18248","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"18249","710","1.9","0.28284271247461906","2.0","1.7","2.1","C","91"
"18249","711","1.65","0.21213203435596428","2.0","1.5","1.8","C","91"
"18249","712","0.2","0.0","2.0","0.2","0.2","C","91"
"18249","713","3.7","0.5656854249492376","2.0","3.3000000000000003","4.1","C","91"
"18250","710","0.5","","1.0","0.5","0.5","C","91"
"18250","711","0.5","","1.0","0.5","0.5","C","91"
"18250","712","0.1","","1.0","0.1","0.1","C","91"
"18250","713","1.1","","1.0","1.1","1.1","C","91"
"18255","710","0.3","","1.0","0.3","0.3","C","91"
"18255","711","0.2","","1.0","0.2","0.2","C","91"
"18255","712","0.0","","1.0","0.0","0.0","C","91"
"18255","713","0.6","","1.0","0.6","0.6","C","91"
"18290","710","0.0","","1.0","0.0","0.0","D","89"
"18290","711","0.0","","1.0","0.0","0.0","D","89"
"18290","712","0.0","","1.0","0.0","0.0","D","89"
"18290","713","0.0","","1.0","0.0","0.0","D","89"
"18290","715","8.0E-4","","1.0","8.0E-4","8.0E-4","","89"
"18290","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"18301","710","0.0","","1.0","0.0","0.0","C","99"
"18301","711","0.0","","1.0","0.0","0.0","C","99"
"18301","712","0.0","","1.0","0.0","0.0","C","99"
"18301","713","0.0","","1.0","0.0","0.0","C","99"
"18326","710","0.0","","1.0","0.0","0.0","D","89"
"18326","711","0.0","","1.0","0.0","0.0","D","89"
"18326","712","0.0","","1.0","0.0","0.0","D","89"
"18326","713","0.0","","1.0","0.0","0.0","D","89"
"18326","715","3.0E-4","","1.0","3.0E-4","3.0E-4","","89"
"18326","716","1.0E-4","","1.0","1.0E-4","1.0E-4","","89"
"18342","710","0.0","","1.0","0.0","0.0","C","91"
"18342","711","0.0","","1.0","0.0","0.0","C","91"
"18342","712","0.0","","1.0","0.0","0.0","C","91"
"18342","713","0.0","","1.0","0.0","0.0","C","91"
"18356","710","0.7","0.14142135623730953","2.0","0.6","0.8","C","91"
"18356","711","0.65","0.07071067811865482","2.0","0.6","0.7000000000000001","C","91"
"18356","712","0.1","0.0","2.0","0.1","0.1","C","91"
"18356","713","1.5","0.14142135623730948","2.0","1.4000000000000001","1.6","C","91"
"18364","710","0.0","0.0","2.0","0.0","0.0","C","31"
"18364","711","0.0","0.0","2.0","0.0","0.0","C","31"
"18364","713","0.0","0.0","2.0","0.0","0.0","C","31"
